lock type,id,cpuid,loop,lock_acquires,lock_hold(ms),duration
Remote Core Locking,0,0,5045030,136300,137.187,2
Remote Core Locking,1,1,15121856,136293,410.725,2
Remote Core Locking,2,2,5049554,136286,137.284,2
Remote Core Locking,3,3,15121535,136282,410.684,2
Remote Core Locking,4,4,5035140,136279,137.057,2
Remote Core Locking,5,5,15119746,136278,410.651,2
Remote Core Locking,6,6,5065739,136275,137.538,2
Remote Core Locking,7,0,15044146,135608,408.587,2
