lock type,id,cpuid,loop,lock_acquires,lock_hold(ms),duration
Flat Combining,0,0,3039914,128766,136.637,2
Flat Combining,1,1,9317939,129061,395.559,2
Flat Combining,2,2,3077765,129056,135.119,2
Flat Combining,3,3,9291126,129053,395.283,2
Flat Combining,4,4,3111580,129044,135.762,2
Flat Combining,5,5,9322907,129040,394.950,2
Flat Combining,6,6,2978164,128811,135.951,2
Flat Combining,7,7,9370948,129026,396.674,2
