lock type,id,cpuid,loop,lock_acquires,lock_hold(ms),duration
CC Synch,0,0,10895409,292482,294.601,2
CC Synch,1,1,32244887,289608,872.301,2
CC Synch,2,2,9858150,265729,267.899,2
CC Synch,3,3,29125832,261071,786.554,2
