lock type,id,cpuid,loop,lock_acquires,lock_hold(ms),duration
CC Synch,0,0,338168286,9105,9105.063,120
CC Synch,1,1,1014510837,9105,27315.079,120
CC Synch,2,2,338170634,9105,9105.059,120
CC Synch,3,3,1014476860,9105,27315.083,120
CC Synch,4,4,338418262,9112,9112.063,120
CC Synch,5,5,1015460976,9114,27342.087,120
CC Synch,6,6,338525997,9114,9114.052,120
CC Synch,7,7,1162490650,10433,31299.101,120
